Gene.ID	ToxoDB_ID	Gene.Name.or.Symbol	Oocyst_4vs0d_logFC	Oocyst_4vs0d_test	Oocyst_10vs0d_logFC	Oocyst_10vs0d_test	Tachy_2dpi_vitro_vs_Oocyst_0d_logFC	Tachy_2dpi_vitro_vs_Oocyst_0d_test	Brady_4dpi_vitro_vs_Oocyst_0d_logFC	Brady_4dpi_vitro_vs_Oocyst_0d_test	Brady_8dpi_vitro_vs_Oocyst_0d_logFC	Brady_8dpi_vitro_vs_Oocyst_0d_test	Brady_21dpi_vivo_vs_Oocyst_0d_logFC	Brady_21dpi_vivo_vs_Oocyst_0d_test
TGME49_257800	55.m04723	N/A	0.292023367000001	0	-0.194347761999999	0	0.168858993500001	0	0.126182524000001	0	0.442765943500001	1	-0.0807011034999983	0
TGME49_306230	541.m01221	N/A	-0.0259973060000003	0	0.00623336849999845	0	-0.137145484000001	0	0.198896891499999	0	0.672924832999998	1	0.0360057704999988	0
TGME49_273640	59.m03691	N/A	-0.7671567745	-1	-0.663433459000002	-1	0.298318720499998	0	0.557598437999999	1	0.5560788615	1	0.761980235499999	1
TGME49_295440	86.m00372	N/A	-0.373953279500001	0	0.00694742599999865	0	0.799151504	1	0.0722890304999986	0	0.361224215999999	0	-0.123579367	0
TGME49_275370	63.m00337	SRS47C	-0.737727824499998	-1	-0.978385605499998	-1	0.468615400000001	0	0.903459264500001	1	0.897178241000002	1	0.188608514000002	0
TGME49_271060	59.m03553	N/A	0.3430894675	0	0.623828798999999	1	-0.0639685810000001	0	-0.3583263465	0	-0.1309477465	0	0.327985112500001	0
TGME49_299168	129.m00404	N/A	0.5521456105	1	0.4549348035	0	-0.263444588999999	0	-0.298217419999999	0	-0.00994345600000024	0	0.305445955	0
TGME49_299172	129.m00404	N/A	0.5521456105	1	0.4549348035	0	-0.263444588999999	0	-0.298217419999999	0	-0.00994345600000024	0	0.305445955	0
TGME49_205320	20.m03901	N/A	0.726643407499999	1	0.346637526499999	0	0.111579685499998	0	-0.0235540145000006	0	-0.480669423000001	0	0.0594394224999988	0
TGME49_261370	55.m04928	N/A	0.1540720225	0	0.776628622499999	1	0.0105478794999998	0	-0.2644431155	0	-0.1024232435	0	0.1479669895	0
TGME49_205710	20.m03931	N/A	-0.424219654500001	0	-0.585303201000001	-1	0.454226180999999	0	0.461813614499999	0	0.630483136999998	1	0.1845267	0
TGME49_252330	52.m03451	N/A	1.727948566	1	1.243562796	1	-0.685714371499999	-1	-0.552621929500001	0	-0.892280649999998	-1	-0.123325084999999	0
TGME49_313700	583.m11466	N/A	0.217640867	0	0.6993728835	1	-0.0153878125000015	0	0.071328628499999	0	-0.290722736500001	0	0.0302818595000001	0
TGME49_290880	80.m02292	N/A	0.937322142	1	0.618864987999998	0	-0.2249702105	0	-0.251807366500001	0	-0.345445810000001	0	-0.0432079490000001	0
TGME49_251510	50.m03397	N/A	0.172310685999999	0	0.591389102000001	1	0.103794424499999	0	-0.0791268505000007	0	0.073056872	0	-0.178213037499999	0
TGME49_248190	50.m03214	N/A	-0.0513855424999985	0	-0.536012103499999	-1	-0.193181593499998	0	0.308544740000001	0	0.715327516000001	1	0.438586998000002	0
TGME49_275420	63.m00151	N/A	-0.0900830655	0	-0.0358875619999997	0	0.2883375115	0	0.583750076500001	1	0.248790772	0	-0.314289648999999	0
TGME49_211440	27.m00861	N/A	-0.427167675999999	0	0.0917812864999998	0	0.420115256999999	0	0.206563056999999	0	0.706149896499999	1	-0.322738508500001	0
TGME49_256650	55.m10275	N/A	0.245434042000001	0	0.0881689535000012	0	-0.182021922999998	0	-0.195560991499999	0	-0.214591373999998	0	0.931294850500002	1
TGME49_310730	583.m00629	N/A	-0.549613540499999	-1	-0.510469130000001	0	0.034599891	0	0.5854642335	1	0.720849435999999	1	0.390704406499999	0
TGME49_320190	641.m01562	SRS9	-0.726847701999998	-1	-1.262475701	-1	-0.475749087500001	0	1.002006468	1	1.0328540205	1	1.0966654565	1
TGME49_308940	583.m09208	N/A	0.0126136254999993	0	-0.093862981	0	0.141323916499999	0	0.450587564	1	0.0439433809999987	0	0.105885616	0
TGME49_248390	50.m03231	RPL26	-2.1201759225	-1	-0.314143461999996	0	0.602350089500002	1	0.600677550000002	1	0.688054490000003	1	1.2009230405	1
TGME49_250790	50.m03371	N/A	0.626248276500001	1	0.356471008999999	0	-0.0522594170000001	0	-0.0319503180000003	0	-0.00890022550000014	0	-0.233238440500001	0
TGME49_285830	76.m01622	N/A	-0.066364281999999	0	-0.223947883999999	0	0.166821510000001	0	0.1977596135	0	0.715832793500001	1	-0.136934085500001	0
TGME49_217480	37.m00745	N/A	-0.103948799999999	0	0.3306988535	0	0.5847624295	1	0.0487828410000013	0	-0.1228625645	0	-0.0946444675000002	0
TGME49_262160	55.m04980	N/A	0.0893458014999999	0	1.5069466835	1	-0.1114513885	0	-0.569163302	-1	0.17309349	0	-0.4486470505	0
TGME49_275780	64.m00335	N/A	0.929516233500002	1	0.9052376275	1	-0.394514131999999	0	-0.192321873499999	0	-0.377839007	0	-0.2315944635	0
TGME49_210220	26.m00368	N/A	-0.025927419999999	0	0.668628097000001	1	0.0252979640000017	0	0.0842894000000003	0	-0.0183153854999998	0	-0.0959936644999995	0
TGME49_229460	44.m02545	N/A	0.0108547550000004	0	0.624755628500002	1	0.186385323500002	0	0.0212647865000011	0	0.00745965000000126	0	-0.216799191499998	0
TGME49_253070	52.m01562	N/A	-0.0424170284999987	0	-0.183039310999999	0	0.3767084565	0	0.0265651175000001	0	0.486883125000001	1	-0.0326487779999987	0
TGME49_239110	49.m03130	N/A	0.422802957500001	0	0.981713112499999	1	-0.285140659000001	0	-0.0915331435000004	0	-0.454497321999999	0	0.0515114195000002	0
TGME49_298830	129.m00517	N/A	-0.0324346999999987	0	-0.568657083499998	-1	0.386952638000001	0	0.565886549500001	1	0.473019632500001	0	-0.201730084999999	0
TGME49_278510	65.m01964	N/A	1.1747577915	1	-0.267059205499998	0	-0.0261890959999986	0	-0.0242963229999988	0	0.072405059000002	0	-0.309979703499997	0
TGME49_201270	20.m00328	N/A	-0.4935189365	0	-0.6632270615	-1	0.299830055	0	0.418459456000001	0	0.952758010499999	1	0.1011651885	0
TGME49_204090	20.m05906	N/A	0.929351253500001	1	0.994287348500001	1	-0.363626328999999	0	-0.518962337499999	0	-0.349495117999999	0	-0.0868750014999984	0
TGME49_248730	50.m05652	N/A	2.292547003	1	2.15281639	1	-1.441824593	-1	-0.6683144045	-1	-1.004702385	-1	-0.725971873	-1
TGME49_266750	57.m00036	N/A	-1.4460755655	-1	-1.268318909	-1	0.760638361999999	1	0.621003922499999	1	0.983874933499999	1	0.943590221499999	1
TGME49_229690	44.m02557	N/A	0.633196442000001	1	-0.2110338585	0	0.3945899755	0	0.131393197	0	-0.233209243499999	0	-0.1242124185	0
TGME49_307050	542.m00404	N/A	0.0856622480000011	0	0.164627411500001	0	-0.0103075679999991	0	-0.00309319349999981	0	-0.278349068	0	0.6216831435	1
TGME49_277270	65.m01111	N/A	-0.199145169499999	0	-0.225039443	0	1.563519723	1	-0.330148041000001	0	-0.0361590890000008	0	-0.1932629375	0
TGME49_245610	50.m00023	N/A	0.655287490500002	1	0.527194147000001	0	-0.0538635769999996	0	-0.2470365575	0	-0.245959584499999	0	-0.0590646644999993	0
TGME49_250720	50.m03365	N/A	0.018067156499999	0	-0.4392564735	0	-0.429229046000001	0	0.886893425999999	1	1.0142647555	1	-0.475366938499999	-1
TGME49_271430	59.m03577	N/A	0.819188087500002	1	0.313526806000001	0	-0.0220115904999991	0	-0.2567445625	0	-0.279986072999998	0	-0.00334926099999766	0
TGME49_250350	50.m03357	N/A	0.490920195500002	1	0.491896386999999	1	-0.453040741000001	0	-0.314952956	0	-0.217410732	0	0.5705635595	1
TGME49_214390	33.m02210	N/A	-0.0233314905000013	0	-0.3994323005	0	0.4516023745	0	0.0506907564999999	0	-0.0652883295000004	0	0.550471911	1
TGME49_236050	46.m03956	N/A	0.653209406499999	1	0.419473065499998	0	-0.257595991500001	0	-0.121016935500001	0	-0.263842743000001	0	0.128865939999999	0
TGME49_209050	25.m01842	N/A	0.97867623	1	0.000566428499999994	0	0.1547211245	0	-0.19555644	0	-0.2980926955	0	-0.0814363670000007	0
TGME49_243480	49.m05714	N/A	-0.1338073565	0	0.0225932449999995	0	0.156034822	0	0.253082202000001	0	0.6786685205	1	-0.419634435	0
TGME49_315710	583.m05703	N/A	0.918760209	1	0.769723665999999	1	-0.215228693500001	0	-0.388655061	0	-0.539349189	0	0.0105359709999995	0
TGME49_212030	28.m00287	N/A	1.2887156865	1	1.0206549855	1	-0.571480643499998	-1	-0.344080759	0	-0.930999632999999	-1	0.0916915040000008	0
TGME49_206600	20.m03966	N/A	-0.3412889065	0	-0.0743745344999986	0	0.549290794500001	1	0.296572391000001	0	0.224197352500001	0	-0.104600280499999	0
TGME49_239690	49.m00021	N/A	-0.583852615499999	-1	-0.250282979999999	0	0.152002864000001	0	0.387138695500002	0	0.295489691000002	0	0.546528760000001	1
TGME49_299070	129.m00253	PYKII	-0.628164677999999	-1	-0.2645114775	0	0.152271208	0	0.512803613000001	0	0.769665017499999	1	0.00438510750000098	0
TGME49_301200	162.m00315	N/A	0.295073089000001	0	0.502508560499999	1	-0.0852002619999999	0	-0.0887787049999997	0	-0.0839386760000003	0	0.000377652999999256	0
TGME49_207160	23.m00152	SAG2C	-1.390676002	-1	-1.914916416	-1	-0.3545392315	0	1.5928315845	1	1.205027704	1	1.399471294	1
TGME49_274120	59.m03725	N/A	0.00820668100000077	0	-0.387464749500002	0	0.160506744999998	0	0.0324041779999993	0	0.0761412724999992	0	0.631931606999999	1
TGME49_233080	44.m04643	N/A	-1.1635023435	-1	-0.112567058499998	0	0.817182487500001	1	0.495837629000001	0	0.516944382000003	0	-0.034261663999998	0
TGME49_313750	583.m11399	N/A	-0.2410825185	0	-0.826950935500001	-1	0.524838878499999	1	0.3532040715	0	0.383450826499999	0	0.318721413	0
TGME49_321470	645.m00001	SRS12D	-0.1696296925	0	-0.144119710500001	0	-0.38340444	0	0.366595432	0	0.737099651499999	1	0.105307831	0
TGME49_288050	80.m02127	N/A	-0.117877274999998	0	-0.127076156499998	0	-0.344087139999999	0	0.507201429500002	1	0.559100866000002	1	0.0340187265000007	0
TGME49_256770	55.m04649	N/A	-0.203464325	0	0.257336034500002	0	0.00383862549999936	0	-0.0100933019999978	0	-0.0318898804999996	0	0.494294415000002	1
TGME49_264720	57.m01888	N/A	-0.290430759499999	0	-0.0939440575000003	0	0.536415047999999	1	0.1848641775	0	0.116061513	0	0.0567599625000001	0
TGME49_214540	33.m02193	N/A	-0.320292732499998	0	-0.409023705499998	0	0.247187277000001	0	0.294805960500002	0	0.636992299000001	1	0.0597765240000006	0
TGME49_244360	49.m03404	N/A	1.746628824	1	1.1065425645	1	-0.661250528	0	-0.509795526999999	0	-0.727563858499999	0	-0.4512273075	0
TGME49_224070	42.m03332	N/A	-0.258421586499999	0	-0.305782498500001	0	0.266888679499998	0	0.550552969499999	1	0.174079053999999	0	0.0575046844999987	0
TGME49_294630	83.m01276	N/A	0.666222617500001	1	0.236034312999999	0	-0.000951088500000363	0	-0.164497451500001	0	-0.071415193	0	-0.1853296585	0
TGME49_255210	55.m00276	N/A	0.0433274810000004	0	-0.3151369415	0	-0.1421428985	0	0.459853922000001	1	0.596162895500001	1	-0.167314473999999	0
TGME49_305480	541.m01178	ELP3	0.523007584	1	0.243589807000001	0	-0.393102953499999	0	-0.2326479755	0	0.201042929500001	0	0.124291086500002	0
TGME49_313810	583.m05579	TAF8	-0.657268159500001	-1	-0.38435153	0	0.518181279	1	0.447272362000001	0	0.4733827095	1	0.0679230160000008	0
TGME49_233220	44.m02777	N/A	0.571918976000001	1	0.0919357804999996	0	0.0822091289999993	0	0.1833972995	0	-0.215477785	0	-0.259188458999999	0
TGME49_320230	641.m01566	SRS15C	0.114208219500001	0	1.2728176175	1	-0.409604081499998	0	-0.186663177999999	0	-0.183306867999999	0	-0.154039653499999	0
TGME49_205280	20.m03898	N/A	0.985433966000001	1	0.993653255500001	1	-0.239125102499998	0	-0.542151814999998	0	-0.454737296499999	0	-0.301110701999999	0
TGME49_230210	44.m00020	ALV12	1.0427873195	1	-0.0176269455000018	0	0.463878374999998	0	0.0711089009999997	0	-0.61516817	-1	-0.536208957	0
TGME49_217390	37.m01276	N/A	0.654847926500001	1	0.551936669	1	-0.502085069499999	0	-0.2732710155	0	0.0755176470000003	0	-0.101694296999999	0
TGME49_293410	83.m02700	N/A	0.346874011000001	0	0.782556734500001	1	-0.373584138	0	-0.356395863999999	0	0.301249216500001	0	-0.296212918	0
TGME49_262620	55.m00241	N/A	-2.0856127245	-1	-1.116552167	-1	0.725086711	1	0.801443898500002	1	0.906192047500001	1	1.1711484265	1
TGME49_274180	59.m03730	N/A	-0.62763365	-1	-0.444066279	0	0.321695000000001	0	0.639295408000002	1	0.172489184000001	0	0.338564612000003	0
TGME49_210700	27.m00118	N/A	1.1316162925	1	0.480952713500003	0	-0.484997583999999	0	-0.386956830499998	0	-0.2089810895	0	-0.133837051	0
TGME49_297140	113.m00761	N/A	-0.904809456999999	-1	0.407873278000002	0	0.513827349000001	0	0.355764839500001	0	0.190861720000001	0	-0.166659215999998	0
TGME49_320110	641.m00011	PCNA2	-0.281910143999999	0	-0.489091953499999	-1	0.0675239164999999	0	0.236351189000001	0	0.6342855975	1	0.2270498735	0
TGME49_273150	59.m03667	N/A	-0.0752310719999989	0	0.553187574000001	1	0.0115539430000005	0	-0.25620806	0	-0.160742743499999	0	0.3206846575	0
TGME49_257290	55.m04685	N/A	0.512859318000003	0	0.914747437500001	1	-0.0888467914999995	0	-0.176018728999999	0	-0.485650408999999	0	-0.287092023499999	0
TGME49_219170	38.m01901	N/A	0.525335244500001	1	0.2010464455	0	-0.059504574	0	-0.126605716999999	0	-0.1231235895	0	-0.033862398000001	0
TGME49_233920	44.m02823	N/A	-0.220334864499999	0	-0.3491104825	0	-0.0859509425000007	0	0.1959904775	0	0.121506892	0	0.720823567499999	1
TGME49_286070	76.m03420	N/A	-0.902609852999998	-1	0.425700050500004	0	-0.619892707999997	-1	0.0737591175000034	0	0.158565536000003	0	1.24609156	1
TGME49_318420	641.m02571	N/A	-0.404587901999999	0	-0.1119032155	0	0.522464307	1	0.034674982999999	0	0.344801474499999	0	-0.00600749899999986	0
TGME49_267280	57.m01844	N/A	0.146256084	0	0.0907457240000005	0	-0.2080208145	0	-0.2374469015	0	0.0391637604999993	0	0.545423111999999	1
TGME49_244020	49.m03383	N/A	-0.8128648475	-1	-0.783170362	-1	0.591590020499999	1	0.395603394499999	0	0.6237927345	1	0.358203401499999	0
TGME49_260630	55.m00017	N/A	-0.717101441000001	-1	-0.201300537499999	0	0.735658495	1	-0.00431538499999906	0	0.465513813499999	0	0.0946969245000009	0
TGME49_294320	83.m01259	N/A	-0.1481486325	0	-0.2952701115	0	0.0256986314999996	0	0.198038018	0	0.5665871005	1	0.0243226639999996	0
TGME49_223540	42.m03288	N/A	-0.159720269499998	0	-0.0556284760000003	0	-0.1299971615	0	0.163695654	0	0.6671820165	1	-0.124768889000001	0
TGME49_268820	59.m07763	N/A	-0.153947886499997	0	-0.0469298314999982	0	0.0436413190000007	0	0.231132559000002	0	-0.258437087999998	0	0.543919161000001	1
TGME49_295770	86.m00389	N/A	-0.203753944	0	-0.5116680085	-1	0.2688678965	0	0.20636937	0	0.255494542999999	0	0.343007532999999	0
TGME49_209210	25.m02940	N/A	-0.103027178999998	0	-0.249764155999999	0	0.119300822500001	0	0.0968112130000014	0	-0.112348314499998	0	0.6039276315	1
TGME49_277730	65.m02516	N/A	0.633540839500001	1	0.991116346499999	1	-0.180999847	0	-0.6498528785	-1	-0.6077911555	-1	0.155385289999999	0
TGME49_272320	59.m03619	N/A	-0.154792189499998	0	-0.578515289	-1	0.2769739	0	0.3624027425	0	0.249620579500001	0	0.184235198	0
TGME49_320460	641.m01578	N/A	0.5210404315	1	0.24231065	0	-0.3476837805	0	-0.202694605	0	0.0195461785000006	0	0.107374756000001	0
TGME49_313310	583.m00680	N/A	0.889082918500001	1	0.5766867395	1	-0.115831781	0	-0.315466327	0	-0.564966748999999	-1	-0.130421370999999	0
TGME49_309110	583.m05272	N/A	0.226503544000001	0	-0.0964177655	0	0.342542396	0	0.137301985	0	0.272982874999999	0	-0.5459823425	-1
TGME49_259540	55.m10258	N/A	0.558297722	0	1.0215074575	1	-0.291269505499999	0	-0.178783906499999	0	-0.6891781385	0	-0.0849433734999989	0
TGME49_315550	583.m05690	N/A	3.2803057685	1	1.601325767	1	-1.199317829	-1	-1.1925058465	-1	-1.264718614	-1	-0.900963598499999	-1
TGME49_268176	59.m03365	N/A	0.529569780500001	1	-0.123319475499999	0	0.048991462500001	0	-0.0673511044999988	0	-0.0888114024999989	0	0.0195560850000009	0
TGME49_268178	59.m03365	N/A	0.529569780500001	1	-0.123319475499999	0	0.048991462500001	0	-0.0673511044999988	0	-0.0888114024999989	0	0.0195560850000009	0
TGME49_268182	59.m03365	N/A	0.529569780500001	1	-0.123319475499999	0	0.048991462500001	0	-0.0673511044999988	0	-0.0888114024999989	0	0.0195560850000009	0
TGME49_209090	25.m01846	N/A	-0.751401148499999	-1	-0.537582665	-1	0.349650575	0	0.727929861	1	0.708866642000001	1	-0.179432983	0
TGME49_243530	49.m03353	N/A	-0.0601991804999993	0	-0.0488070125000002	0	-0.152076477	0	0.1057564775	0	0.571100095999999	1	-0.103600978	0
TGME49_264430	57.m01681	N/A	-0.103010793999999	0	0.498242855	1	-0.262678779999999	0	0.273313055	0	0.1509671465	0	-0.251294755	0
TGME49_201800	20.m05985	N/A	-0.954237451499997	-1	-0.490330708499999	-1	0.471406163000001	0	0.67501394	1	0.541284580000002	1	0.0621389625000015	0
TGME49_222400	41.m01363	N/A	-0.4687680325	0	-0.519169129499999	-1	0.373653293499999	0	0.449879256	0	0.345057558000001	0	0.120618741000001	0
TGME49_319910	641.m00176	N/A	0.6235084315	1	0.1944658265	0	-0.0619215910000008	0	-0.568506025500001	-1	0.034753864499999	0	0.0744250104999997	0
TGME49_216720	35.m00905	N/A	0.380882349000003	0	0.874925018500001	1	0.284749126500002	0	-0.679611262499998	-1	-0.288827247499998	0	-0.279311715999999	0
TGME49_297320	113.m00773	N/A	-0.795798484	-1	-0.682075040499998	-1	0.629932004500001	1	0.598484938000001	0	0.447799939	0	0.0893842460000016	0
TGME49_202850	20.m03750	N/A	-0.366253876499999	0	-0.777289452999999	-1	-0.0468322939999979	0	0.410401962500001	0	0.662837912500001	1	0.397886485000001	0
TGME49_221220	41.m01281	N/A	-0.664662972999999	-1	-0.183069478	0	0.00428253049999983	0	0.591043974500001	0	0.516716369000001	0	0.0151637710000014	0
TGME49_240490	49.m03215	N/A	-1.6665310895	-1	-0.283432942500001	0	0.150347607499999	0	0.470986903499999	0	0.462867086499999	0	1.1377983095	1
TGME49_233550	44.m02805	N/A	0.768183454000001	1	0.330708949500001	0	-0.115846010999999	0	-0.307914312999999	0	-0.349290140499999	0	-0.0584477174999987	0
TGME49_240350	49.m03203	N/A	-0.0859652624999994	0	-0.164284717	0	0.254535924000001	0	-0.0766085849999989	0	-0.189188309999999	0	0.522496232500001	1
TGME49_284590	76.m01576	MED10	0.416709266	0	0.5158015835	1	-0.0701370385000009	0	-0.1823806095	0	-0.234071777500001	0	-0.185055831500001	0
TGME49_267020	57.m03135	N/A	-0.00573653700000065	0	0.742827635	1	0.0197964810000002	0	-0.314313272999999	0	0.0630707334999996	0	-0.256480584	0
TGME49_232670	44.m02742	N/A	-0.510761798999999	0	0.143810434999999	0	0.790202393	1	-0.260877583	0	0.15318371	0	-0.0723696390000006	0
TGME49_274700	61.m00176	N/A	0.660469781000001	1	0.349249866999999	0	-0.2222323435	0	-0.446802888	0	-0.1230427145	0	0.0137622835000006	0
TGME49_240210	49.m03192	N/A	0.848419017500001	1	0.242858913500002	0	-0.000353371499999255	0	-0.40956339	0	-0.311609619999999	0	-0.140695837999998	0
TGME49_294440	83.m01269	N/A	-0.0731184455	0	0.133492421500001	0	-0.0463987374999997	0	-0.1777249445	0	0.4542609375	1	-0.0724159429999998	0
TGME49_286530	76.m01664	N/A	-0.744032807999998	-1	-0.0913393919999992	0	0.2569194355	0	0.352864230000001	0	0.5124934215	0	-0.0726793584999994	0
TGME49_268750	59.m03402	N/A	-0.552363973999999	0	-0.438442464	0	-0.0119899834999986	0	0.0872066060000014	0	0.156516180000001	0	0.969500562	1
TGME49_239260	49.m03134	N/A	1.303725382	1	1.8731439205	1	-0.993581643499999	-1	-0.8581854465	-1	-0.362018199999998	0	-0.7538360785	-1
TGME49_268830	59.m03408	N/A	-0.941565033500001	-1	-0.175767495000001	0	0.638218214499998	1	0.130023297999999	0	0.420985573499999	0	0.123799239499999	0
TGME49_203980	20.m03838	N/A	0.269442902500001	0	0.611423178	1	0.1432462425	0	-0.247463948	0	-0.349007703	0	-0.237016139000001	0
TGME49_305930	541.m01203	N/A	1.305113498	1	0.617399065999999	1	-0.583976650500001	-1	-0.402874904	0	-0.634803805500001	-1	-0.110439649000001	0
TGME49_233450	44.m00008	SRS1	0.0703544600000008	0	-0.395660838	0	0.722996541	1	-0.0238871354999999	0	-0.018563157	0	-0.173644125	0
TGME49_227420	42.m03570	N/A	-0.523511769499999	0	-0.51369642	0	0.4677333005	0	0.111680457	0	0.625115066000001	1	0.0112583895	0
TGME49_226670	42.m03518	N/A	-0.616552973499999	-1	0.13505535	0	0.3171929165	0	-0.00169098199999951	0	0.260768435500001	0	0.0837377674999997	0
TGME49_255890	55.m04635	N/A	-0.7756236495	-1	-0.123342185999999	0	-0.3892097555	0	0.539606518	0	0.60169101	1	0.3230080725	0
TGME49_315760	583.m05707	AP2XI4	0.899191206000001	1	0.606082197500001	1	-0.22912274	0	-0.330858018499999	0	-0.805480732499999	-1	0.0356771910000004	0
TGME49_229420	44.m00011	N/A	1.4131310135	1	1.0593333515	1	-0.396645540499998	0	-0.894773473999998	-1	-0.719153684499998	-1	-0.288354980499999	0
TGME49_276200	64.m00351	N/A	-0.255034817999999	0	-0.558428978000001	-1	0.0110945055000009	0	0.4650353905	0	0.235898439500001	0	0.269420578000001	0
TGME49_203600	20.m03809	N/A	-0.0896670164999991	0	-0.489020432500001	0	0.14200369	0	0.011623545	0	-0.0562851079999991	0	0.6485982975	1
TGME49_288720	80.m00017	RPL10	-2.7135765875	-1	-1.1751194255	-1	1.329006032	1	1.1607233295	1	1.226196443	1	0.338349498000001	0
TGME49_264040	55.m05099	N/A	-2.064637344	-1	-1.400370689	-1	0.655418291500004	1	0.937372701000002	1	0.943485505500003	1	1.091070157	1
TGME49_318260	641.m01468	TAF5	-0.201480226999998	0	-0.644784963999999	-1	0.1015214615	0	0.304535857499999	0	0.0845170275000005	0	0.511203580000001	1
TGME49_211920	28.m00548	N/A	0.499759389	0	1.0707103065	1	-0.5661358095	0	-0.538720515000001	0	-0.320734860500001	0	0.00479913299999923	0
TGME49_263800	55.m05089	N/A	0.255321388000001	0	0.5301652155	1	-0.0663365644999994	0	-0.3533626975	0	0.00798413000000053	0	-0.224963644499999	0
